Theta_Actual,Phi_Actual,Theta_Pred,Phi_Pred
-45,-90,-10.1189178700929,-0.859654206985607
-45,-85,53.3500976717621,-27.4528289070809
-45,-65,-17.7235889494169,-17.1039440763787
-45,-30,-10.1564527045167,-13.3389223032215
-45,10,25.6997941568502,-41.0465005492189
-45,30,15.0665983385626,8.47512055431287
-45,40,-14.2325501918829,9.15454101900942
-45,65,46.5332066556948,-23.1861252799179
-40,-85,-42.2546692558163,7.22791937754761
-40,-20,24.7942279856162,12.9862786426708
-40,-5,-37.9928316264482,-9.66686091319922
-40,15,4.91770243980573,8.77142755340486
-40,25,11.2446539293961,29.2085447218152
-40,35,19.7794251691908,-3.92683245758772
-35,-55,-18.5927008966372,34.1581246728076
-35,-40,59.580483799502,2.08716396801489
-35,-10,-3.58941997173232,20.4999446586056
-35,15,-19.7626864511997,1.41204962774432
-35,25,-4.94178005734379,-29.7093363601397
-35,35,20.1047719231095,-26.8675465024808
-35,45,-32.5649822142303,-22.8982830257593
-35,60,-44.4820639710921,31.4552718651384
-35,85,53.3267607971559,19.9957122180799
-30,-50,-19.3868731688742,-7.93215228189333
-30,-45,-12.9856622333561,-33.6839945276642
-30,0,-13.0132579955345,-16.5366433443057
-30,5,-33.2092436623407,46.1942822728392
-30,15,-1.79505129517112,24.7098321561824
-30,30,42.8849714782247,-12.8804505186826
-30,35,35.4630238084113,-11.7092678890008
-30,40,38.3948557735877,-10.0286940095999
-30,65,-67.5754990382279,23.8463200424684
-25,-85,28.0038219888104,-10.3974102995996
-25,-45,-6.539781605742,-24.8808183241179
-25,-10,-24.6759687030492,-30.1523562831265
-25,55,-25.7116320512293,-22.4843201905648
-20,-80,5.32885201004024,25.5107293868784
-20,-50,-6.43716747799855,-24.7379692487553
-20,10,4.055577832735,30.4837926567771
-20,60,-2.07346329511875,5.93726941485915
-20,75,-31.0607548451717,14.706539902068
-20,85,3.86796400237891,30.8093623285315
-15,-75,-3.08642650778061,-21.9738599337088
-15,-70,-7.32994067667445,-19.9181486122967
-15,-65,4.88840538608673,-15.3957360459135
-15,-5,9.52343685207431,8.35089547853703
-15,0,0.855963658455761,5.43432759759692
-15,45,-5.34746802162283,45.0577108386862
-15,55,-10.7674380133017,42.2312173756411
-15,70,0.106036812147944,7.13505313821554
-10,-75,1.58324042476272,-12.6907591003886
-10,-70,-5.51673960305601,18.355586588905
-10,-25,15.9747033976773,-15.4419113015593
-10,-15,4.36820090785201,-13.0172147026001
-10,70,3.73336344954533,-19.9849257508932
-5,-90,5.05684662337928,26.6045474759912
-5,-75,3.91623485817553,-15.285659261185
-5,-40,-1.15278930725144,-12.9010320986601
-5,-20,-0.426008658501903,-24.0262896510352
-5,-10,-2.76492536595024,-8.9924286665839
-5,-5,4.54521906588141,-8.28515616935638
-5,5,0.262385534414758,-13.6926199408832
-5,45,2.71181284770754,-10.7045455492638
-5,55,-0.911165955022482,17.2405801491561
-5,75,1.11829284405217,-18.8842449662918
0,-80,-3.13516343323006,-18.1650649315127
0,-50,-5.81163357636531,-22.5265707238556
0,-45,-0.321070856194047,-10.3496600761438
0,-35,-2.70525145125774,-20.8324402069521
0,-10,6.9023401199804,-9.69908501511312
0,20,4.80043202972154,-20.3127884692385
0,45,-7.91383437791792,-37.7724769279606
0,50,-4.9947473312505,-36.2022971235381
0,70,0.0602748227601926,-10.6482732913856
0,75,0.848056632391767,-22.4226230042687
0,80,3.20015777551914,-0.757957489653765
5,-80,-5.75112301485571,-8.26003507919148
5,-70,-1.84282318022212,-17.5546942262519
5,-5,-8.69624349882503,-0.848312636688607
5,0,-3.25600685820708,1.78310571496194
5,10,-5.83621703089057,-6.56787310428752
5,30,-1.44400895829353,-3.8873589100451
5,40,1.32262202115767,-13.5794793202343
5,45,-0.693655387627359,-14.6028203782032
5,80,0.491535792368358,-3.48275830954538
10,-85,-13.5662695966631,33.016598907415
10,-80,9.82074192074962,-5.0795446219406
10,-75,19.5920277669012,4.08137147495724
10,-55,13.6998339089293,-13.9980843778926
10,-40,-2.40808599879767,-29.376566344272
10,-35,-2.78664292811391,-21.7423030290989
10,-20,2.64972178901669,-13.8907942535515
10,20,2.6476755110926,-7.4392180744187
10,50,3.07034812745435,2.89434009945789
15,-10,3.63070460419236,28.5004832911231
15,-5,0.768929159315403,20.7420978239692
15,5,-5.69748309600458,11.0128594711215
15,10,3.9295791627739,40.480255479597
15,45,13.8995368896023,18.0440916456694
20,-90,9.98883898442426,6.03749370241315
20,-75,24.1400451714985,-8.52225372370496
20,-65,9.08425068067298,8.60313198532047
20,-50,-5.16034757419008,-22.5047468460143
20,-25,-2.24551383239703,-0.819688205496876
20,-5,-8.43501141656652,0.0139870464374028
20,15,-15.671983072703,36.3842124477659
20,45,-7.2112683492097,19.2998154490514
20,80,-0.157211972163329,0.916221790470215
25,-70,32.1711100233446,-15.3904124434551
25,-45,-1.97847534105777,-7.53469179778088
25,-30,-7.09940431746421,-34.7831602371935
25,-5,-5.60451952181531,32.8422346722189
25,5,28.7495269249345,30.5731503672485
25,40,-44.2449889582334,-15.1141789951568
25,60,-31.5699864545393,5.54579008997245
30,-75,15.0438105507774,2.94913823900582
30,-55,-15.9977221606406,-4.32287454586482
30,-35,-5.34540813647424,-31.9736210947675
30,10,25.7230661517068,5.94840798175265
30,30,-8.89743099404952,-31.2877167277851
30,60,-19.3043153024534,-37.5303622508088
30,65,4.73385132215019,32.5125344482556
30,80,-36.154737597339,-27.5873719397214
35,-80,2.57291887248866,10.6049621428623
35,-50,-62.4810379573473,14.7998674834298
35,-40,-3.7432934856161,3.1186223823719
35,-25,-64.7983133327542,17.3350373618326
35,-15,-7.60498523369174,8.5221886694828
35,20,-20.6843447060242,7.8763923099914
35,25,-49.5385539296057,5.36844107537869
35,65,64.0707808032089,-6.40298820757745
35,85,-24.1099270952339,15.1574324786235
40,-85,-14.2674063148542,11.212370783079
40,-75,-49.7456482746657,-11.343381118365
40,-50,19.376236430944,-33.8727060482134
40,-25,17.4674955251618,-7.3805568515103
40,-10,-27.0555449896977,-22.8180994044055
40,0,5.2314376379616,4.14188881928617
40,40,55.6457938615434,5.0141481092771
40,75,-24.9035420760629,2.46510128206642
45,-75,-2.50179100231648,-28.0275047920422
45,-60,51.6598261062762,-16.2949368950039
45,-55,-10.2586455063321,11.1864423057058
45,-35,26.5904547194867,14.8780079276698
45,-5,-12.2273673090444,-7.50871919874117
45,5,23.963783437416,-12.723977436822
45,20,21.2730829056829,-19.1262641583706
45,30,9.81850904604536,7.82940536681748
45,50,-45.7804820452172,-21.9561061680965
45,60,9.79949222014173,-22.0393629798049
45,65,25.2514540339416,-0.259882662652413
45,80,16.7551250536104,22.102559762514
45,90,7.78052380675654,-6.843554235158
50,-55,33.8246837052497,21.5667334355896
50,-30,-39.4564067232231,24.0357792996538
50,20,9.09992916522058,-11.1839756558337
50,30,-29.8697454401724,0.0792983691097882
50,40,24.0051040878999,10.2655432397213
50,45,34.643458523516,-33.4682815570436
50,90,25.7534810586538,-4.12347601169146
55,-75,17.8048965332274,-9.42401687985652
55,-60,9.86575473025532,33.3336178945315
55,-40,37.3934516224472,29.9928082122896
55,-25,-7.09268911407914,-7.51823714838952
55,-20,-0.102558413680443,-23.6782904798347
55,-10,-44.8386680024918,45.2894130349739
55,40,-10.6066073166936,-5.31109806582924
60,-75,-26.8935512590651,11.5859687507587
60,-50,-43.9346343475648,-33.6491959460248
60,-30,-10.5989717140875,14.8378392711656
60,-5,10.2142390413594,-49.5726089656258
60,20,-37.6988795729018,32.3084429667094
60,45,10.0762071996708,-4.11823627162771
60,80,-14.8189872802768,10.1641135144146
65,-50,2.20830767065146,0.529397749546575
65,-45,41.2674868297989,-12.4635515433269
65,-40,-19.6613507936467,38.4072699261347
65,-10,12.1844426993384,47.2424802685211
65,40,-60.0843230481641,1.39922513508112
65,65,-22.1082824156388,17.2100581359465
70,-80,-43.2003032690712,24.5335023074916
70,-60,-29.5719430860271,13.8320244266979
70,-55,36.5870615363073,10.0928240882335
70,-50,-32.7294971397276,27.4251988086638
70,-45,23.9902416055767,1.65384153827397
70,25,-36.1794262595446,-31.5642448147164
70,30,69.1540077914702,47.8616937976706
70,45,-25.7577999205207,11.2160902654964
75,-55,3.29531416919305,34.3728094843939
75,-50,28.1198945334599,-14.1160225386588
75,-20,5.74646217714052,27.0793109259026
75,15,-8.61658524760698,20.715271180906
75,20,-11.2079970638816,5.91647812341852
75,25,15.3444117400792,31.6082450405493
75,60,-27.8737426782479,3.52604719340358
75,75,-6.68147301042692,-23.4160920459741
80,-85,-9.80583738478628,1.16625697885796
80,-75,7.25993298572826,-7.69551104731894
80,-65,-4.18187311592487,4.8613119542057
80,-40,27.6188220169833,-31.1612902315803
80,-35,15.0742819773115,-7.51324561356488
80,-15,-78.6674824662703,-12.9870614628567
80,-10,-78.7710749725548,-29.4067665681049
80,-5,-18.6660066959385,33.9432800226247
80,15,-11.6537771056569,31.4499074366891
80,25,15.7513795315078,28.5034007767496
80,60,34.2508823038828,1.50726798233582
85,-85,-18.8368023955879,-29.005841224263
85,-60,11.8031882998932,16.759098783136
85,-50,-8.99886162613642,-50.9752956977703
85,-35,4.22307249444093,29.9643023373885
85,5,-40.2589387769987,2.51532679833901
85,20,4.5548987272029,-6.43299842820298
85,25,-39.9618491497675,27.5959465901472
85,30,-5.52923868434786,-18.6506662224075
85,50,76.164415587548,-10.9567392865493
85,70,12.5614981726779,-2.22622363744772
90,-65,-32.4919127056961,-0.569201238854567
90,-35,8.25259579320569,-11.1063558313354
90,-30,9.59914885435263,31.1316877097017
90,10,16.0786369363619,6.21681282747553
90,15,-28.6793296330988,12.387158363678
90,20,49.2248238982828,-45.2636370419429
90,50,31.4938206076027,2.89021218254227
90,70,22.3224237771844,1.50369548720378
-90,-70,-50.4016940015663,-15.0464617237199
-90,-40,-10.7147635483481,7.1839228660933
-90,-35,43.2485146665124,-5.33901843244872
-90,-15,-34.0101903398737,36.4991061311168
-90,5,-0.516080214455737,3.18536548779336
-90,15,-6.28027382443826,-12.625591941364
-90,35,-4.6453167493966,-15.6653185447536
-90,55,-12.539584924718,10.7543208419246
-90,60,-33.0405060025976,19.4862530852879
-85,-85,51.328312371096,7.21132884679911
-85,-65,-48.7714654435628,-7.7552254970609
-85,-55,-22.9055387532268,3.41697667111864
-85,-50,4.01702960760693,36.3951988825606
-85,5,-25.3960382924039,-5.40818095574764
-85,25,70.0537494020629,-14.5067823243037
-85,35,-23.6343255682731,-32.2628220251718
-85,40,34.2516654500917,-6.6948872979202
-85,85,-21.646413704937,12.4446687356412
-80,-85,25.1609534347375,6.13615577153915
-80,-75,-4.23304446722335,-8.26721719868021
-80,-15,-0.950187269328855,-39.2558816788773
-80,0,29.7377055796862,15.0371235578146
-80,25,-31.2460168815578,4.28996711189881
-80,30,32.6487667897491,-24.606479905852
-80,40,3.45405327817132,1.04725886339379
-80,45,-37.9831207518868,-0.594841933101045
-80,55,-48.3126962426127,11.078524032057
-80,85,-1.84411439846344,-17.667734570912
-75,-55,-9.82820497474616,6.9633880922213
-75,35,-20.9720986350998,-21.1053736881634
-75,75,-25.61081244218,34.1180219733525
-70,-90,7.19041605588123,13.9332319556731
-70,-80,39.744516247731,-1.67605103852616
-70,-25,57.5386440460517,-47.062342036149
-70,35,22.7316314089483,20.1362643764575
-70,60,-27.9735130078031,13.4210283974332
-70,70,-17.1324927533563,-1.7358306114069
-65,-75,7.93441822458879,-36.9111422776188
-65,-25,1.31453742802181,2.32696551554967
-65,-20,34.5013893192978,-3.15935292564831
-65,5,21.2149871719625,7.75515216022912
-65,30,-3.4201971149656,-7.27381809832385
-65,75,-14.6332246570562,16.8063226906974
-65,80,21.8041302824723,-16.4491959443666
-60,-90,-5.12361947735291,-26.8688294891695
-60,-80,32.9590550379914,-6.59479325964345
-60,0,-0.466653798897052,14.4889243190252
-60,15,23.4201376396088,41.1479707595799
-60,25,33.8937287433894,-29.7613096453454
-60,70,-37.2454914379421,15.9076220022565
-55,-80,1.05318844921718,-31.2787698984883
-55,-50,-52.3645661337689,-61.4129374396889
-55,-40,-4.6608248617552,-16.884906206659
-55,15,-21.2703848842981,-5.63324529718061
-55,20,31.8006078391901,3.46726605380825
-55,35,-3.55736253239528,-1.81262986144359
-55,40,-16.2120117067753,27.5951089005648
-55,50,-16.1258545668772,-11.9519872750931
-55,55,17.3035369194056,13.5905199193829
-55,75,-10.5873303682015,7.9583267496513
-55,90,2.60888721488165,1.41592535211166
-50,-60,29.6709841590405,32.2886547527688
-50,-55,-37.5913776045397,23.6651116564838
-50,-50,30.0573450611067,-4.0286878573395
-50,-15,0.122593368994506,7.71683386548037
-50,10,3.59373391051136,-9.18164798779327
-50,15,45.7283212661816,-29.8128800727554
-50,30,-56.6999826875333,-40.6558978563084
-50,35,-3.94919467980151,-8.42043642871304
-45,-90,6.75437933133589,-27.2371856777036
-45,-85,-12.0640418261446,-9.84894991370011
-45,-75,-27.2016387949031,2.33814878855876
-45,-65,29.1119954173354,6.34160133728792
-45,-60,-10.1696810731777,18.4670182511696
-45,-55,-22.2068781405727,-36.4082316307155
-45,-30,42.0897338418578,7.32145485997026
-45,15,-8.27319587309341,11.8830375223009
-45,20,0.640139130946943,-27.6653456160318
-45,25,-0.554481456047697,9.01283188022473
-45,30,-10.3345955230649,-2.48310743519203
-45,50,69.0311746439402,33.3021001267739
-45,60,-5.55981484377903,-74.5794562370826
-45,75,25.1698640861086,14.4865667199948
-40,-65,46.1237388107357,-7.77071847681536
-40,10,-3.96751673214663,1.39250745611147
-40,25,-21.6911562183562,21.9450206415818
-40,35,-33.0114897762489,-10.1460440126556
-40,85,-2.4324112014816,-24.2310750093939
-35,-75,-8.88397566633606,14.9297188165512
-35,-70,55.9509106917382,31.3182030403173
-35,-50,-21.1529346097849,8.77953930626579
-35,-35,-34.663897349616,47.2079509594752
-35,-30,-28.862951921289,2.30327959634816
-35,-15,-6.86587571644915,-29.7262984760985
-35,-5,-0.768240977756142,12.6855596286843
-35,30,40.061501907702,6.25589938380838
-35,70,-8.86582657181242,7.96607525849306
-35,80,2.48070891316558,-26.2272850704278
-30,-45,-10.146098294166,-27.609862325392
-30,5,43.4780306890823,-37.6428588086489
-30,50,10.4018968463621,24.1940167054329
-30,75,45.8388811764793,-2.65314431232997
-25,-80,3.28932327271449,10.090377948997
-25,-60,-15.4299682379376,-2.94377770105541
-25,-35,-1.6538567694288,2.74185282117736
-25,-20,-3.30285419405951,23.1363590972939
-25,45,28.3732462181186,-5.63749727045323
-25,60,-24.4557109178251,-30.3573604790148
-20,-80,-3.01106596279728,6.34769032592595
-20,-60,3.96999865044019,-24.9986935208444
-20,-40,-0.742948149456979,-9.54131250670821
-20,-20,-9.83878086515427,-13.7818386453255
-20,5,0.354669848718057,50.8295986864188
-20,25,1.61825222967982,28.0889936296244
-20,35,1.74146392976187,-1.30568666146264
-20,90,0.769608692479332,35.8877544265954
-15,-80,0.519817429479056,31.5791493751538
-15,-60,-0.512773513574988,-19.8454192174496
-15,-50,-1.78485689485559,-17.138279074271
-15,-35,2.29232027103875,-15.6310491020222
-15,-20,7.11877450423286,-10.7594692916891
-15,15,-0.822888468350959,11.2628015562429
-10,-70,0.768430613382803,-8.78460172642333
-10,-50,2.70568242162448,-21.4901367831028
-10,-45,3.08520577526706,-7.70674932234629
-10,-30,-2.89480465354127,0.971603440392467
-10,-15,-1.10054823497977,3.33175431264215
-10,40,-1.78823071710581,22.1307508850488
-10,45,-0.983064526800556,0.548752853536947
-10,55,0.674575222604054,12.7935027991518
-10,85,2.28266998463391,18.1814943624279
-5,-75,-1.21164972504545,-6.39292152329057
-5,-65,5.11644677855233,-14.1252611792665
-5,-55,0.456035390888507,-4.94507259770915
-5,-25,-0.792978135353592,-9.08032244131757
-5,10,-3.73979953839255,-7.30948577258682
-5,30,-3.31401805404007,-0.414323536382589
-5,35,2.94917325047556,-10.8046168816692
-5,40,3.28153366641434,7.59132271184423
-5,70,-3.43586336896306,-3.21562939370198
0,-90,1.91825610553109,-8.63645994776737
0,10,4.83102094260596,-10.7778466504139
0,30,1.38249464152149,-12.6740305274119
0,70,5.3512368750527,-20.6780636436724
0,80,0.498165601092905,-6.19550419757056
5,-50,2.06850579309151,-12.2731161105398
5,-35,-3.05312674243632,-21.6287640446142
5,5,4.7880940513794,-2.87114685549614
5,40,-0.000985244703317623,-6.26780426408877
5,50,-1.86680448287348,-25.0959252423188
5,60,3.39821876030241,-10.0337605281008
5,65,-1.75963380641841,5.24149237096767
10,20,-1.86399298584565,-4.23594071948638
10,30,0.135601245984526,15.0949657692369
10,35,-0.488287598465329,13.9524986314355
10,45,8.27694990485548,8.3085058089285
10,70,4.57280962743536,37.8410322905041
10,80,3.17249529544281,-10.1398764052934
15,-70,0.251864817396953,-1.19370733981153
15,-55,0.717443774876439,-4.11840358890713
15,-5,2.2437319213793,-7.84737786787733
15,50,3.68909708045042,17.1138449045139
15,75,-5.99807268271844,18.5529636813447
20,-90,2.64968238416971,14.3859471838743
20,-80,2.83426788155705,15.8409035620872
20,-60,6.44487439287871,9.05803274560358
20,85,-15.0700778531632,11.4952376604899
25,-70,-0.86035391814277,16.9270284039438
25,-60,3.40447557883832,-9.17806104743155
25,-35,0.718586956121852,25.2315556256244
25,15,-7.83300298299764,-17.9664482405057
25,40,-2.37876105892788,-0.999026943632135
25,50,-19.4972581668626,-17.1364796599599
25,70,11.5496624499679,7.3249024642207
30,-55,-53.5462659112763,12.5635120175265
30,-30,13.0248692766849,-17.3893917713919
30,5,6.11212644349775,-18.1086901679588
30,25,0.275138585397554,-12.6671633868823
30,60,6.92694638564533,-34.4393545615901
30,75,21.6730710676993,0.579589743886957
30,80,-10.4207586201625,15.7790522494515
30,85,50.4918800998578,0.407872696628179
35,-80,51.1049975564848,-1.67302499554883
35,-75,33.6333167808724,0.515006596884833
35,-60,73.6790203634071,24.9022129152327
35,-35,-0.660466496204992,3.09129008033285
35,-15,-15.8285261149203,1.01312294572996
35,55,-59.2978410980403,-8.96367718381658
35,85,43.8532533009509,1.77535230028513
35,90,3.75230225395264,17.5644260717021
40,-90,10.1662129841779,-30.9615187597781
40,0,-1.39923346460418,-24.7377017503789
40,25,3.19779554787668,-17.0375149328765
40,45,2.91891354220418,-6.63130934782765
40,55,26.1328473265062,-37.7522631277823
40,80,-1.24208920871271,10.9949724084957
45,-90,-11.6354747783295,-21.9479519075624
45,-75,24.2729910450677,-5.28205162639083
45,-70,-5.63607578140232,43.6996379091176
45,-35,34.3288475558449,10.0663488254824
45,-20,32.8768462441803,7.41141255129794
45,50,35.4096548671906,-38.6897158377127
45,55,29.6481550550435,-5.4480548903221
50,-90,18.9899735053876,-19.5226740196512
50,-80,2.76993132286176,6.79141043859545
50,-40,-60.9828558319007,-7.5773404276516
50,15,-14.4642367850455,-0.142343068051234
50,20,23.8050665104914,-15.4143790909287
50,45,-52.7887332572929,-9.57224353221729
50,90,-13.9303676326567,-27.5797389885641
55,-80,-8.42451896621183,-33.3664951791042
55,-10,-7.43694686504706,-19.7431884395159
55,0,34.4554396164373,7.54644019293995
55,10,-12.762485925766,20.6495539349447
55,75,-10.1495923559701,41.1304830488858
60,-85,7.08228660543288,-22.8390265665528
60,-50,0.259749591898269,-23.3106181753314
60,-15,38.6109167523301,-17.2058160440427
60,-5,-37.6503069426635,-21.5372814041581
60,35,-57.4650609454758,1.45397563601588
65,-85,9.26229681613522,31.7957798670807
65,-20,-27.2551024699398,5.20410005543523
65,10,1.70504491927604,13.0725475783997
65,15,-23.4820410250076,-8.5005843587077
65,20,-11.0235349886667,-5.0785208983625
70,-85,1.8497475516986,-2.94296457756762
70,-45,-25.544047959328,-32.2686090055224
70,-35,-23.490376601779,-6.20760696535912
70,-15,6.03786271854233,7.43043962476864
70,10,-53.9873967550377,-7.95159336660145
70,15,23.4956800763975,14.0540391022256
70,50,0.883090245878979,-7.53487391630902
70,55,-52.5552634442439,-41.8082860890047
70,60,-6.35968889523006,15.1029317345401
70,75,-13.0954897314355,6.55682225500926
75,-80,-45.4696873548277,-10.4165934874057
75,-60,-15.2568598426335,25.9679059735834
75,-35,-8.18051886545061,6.56207273724277
75,-30,-9.27199347436033,-52.5046153352828
75,-25,-41.2966893337176,1.1638123807523
75,5,6.84751196771114,-27.1863396649057
75,25,29.0977299580627,-5.64323720655532
75,70,16.4282742932676,-0.491306120626714
75,80,23.9082070631891,-31.8543350102616
75,90,-15.3346856913049,1.55616325775755
80,-25,-2.20447227290792,2.88876641621342
80,-5,-36.215514212497,-26.3448883199684
80,25,-75.6272383253592,41.8986356374751
80,35,1.43207465403506,31.7549664863961
80,90,1.74049259553611,-6.39955999651604
85,-50,-11.2931249952303,-11.5680947300384
85,-20,49.7112429396413,0.737761582442364
85,-10,-13.2869785342259,1.5060142988596
85,-5,5.44620126522343,6.48976476049213
85,50,37.9643495005829,5.24923252551765
85,80,14.5113530306369,21.8092120211324
85,85,-18.9397731317647,29.5211072099999
90,-85,45.8072494198891,-17.3838259960658
90,-60,-46.602175600849,-12.2144611970414
90,-55,-14.9296360350448,-35.2145620615941
90,-50,22.7901361937022,22.2839274545581
90,-35,-23.6243281132791,1.11389274145335
-90,-50,16.5894372927651,31.0433640334889
-90,-15,-6.62506842891403,-11.7533094343897
-90,-10,-9.30399378658305,-1.30896369520263
-90,10,-16.8521263847191,3.35552091956922
-90,45,-4.37974821914765,15.5307165576687
-90,50,-38.2325238994379,-20.5982505720604
-90,65,-89.61707942965,39.1078907735802
-90,85,32.3727780905269,-5.33236726310825
-85,-60,-10.541601961015,-21.1421611661094
-85,-35,1.54703633187648,4.16028905271915
-85,-25,7.78354769478472,-21.1820441133529
-85,-15,50.612309435923,9.38973204514165
-85,5,-38.9877059674802,-0.684455125619426
-85,45,-3.23778765288453,-9.01130849185587
-85,50,-1.7592126095884,-0.413452067830476
-85,55,-1.33965252871882,-7.86726298229106
-80,-90,-22.8110867060556,2.94085650488513
-80,-70,-52.541625155185,-20.7628258579718
-80,-60,70.9905375768401,-23.883551869135
-80,-55,-7.05247377064913,5.60883163744193
-80,-15,31.2147147536914,1.86488510671314
-80,0,35.8585712256535,-24.0564491063628
-80,15,-23.6288945183159,-7.21070799144794
-80,30,74.3432183404591,12.2418292971639
-80,35,28.0514388253767,12.9456666130009
-80,60,27.6990113894727,43.077767505893
-80,65,-41.0070162003869,7.75893339698291
-80,75,-15.4053727717467,-17.2014895070814
-80,80,33.5729711502604,-43.7783803281381
-80,85,5.26198031758006,46.1838094957333
-75,-55,-35.5237640493248,11.1526682689022
-75,-30,-20.9871835175028,-48.7158495412853
-75,40,-15.9506082981505,-24.3018351721527
-70,-90,-16.8699106132801,-13.0236028733413
-70,-70,3.87093003455339,-19.6645889689894
-70,-35,-10.0634083234854,-3.64334425718865
-70,30,-47.4154341727975,-16.7329892557697
-70,35,7.08623834022535,13.546553049941
-70,40,-6.98843776419822,-20.4895583287804
-70,55,-62.6145892643954,-10.4236392994218
-70,60,15.1164416607677,4.6091880861785
-65,-75,0.470160269314183,-23.4504999728781
-65,-65,-13.8946096811569,-7.07406266518898
-65,-40,18.4808564585317,-5.47446985113066
-65,15,0.899112082783875,61.2036374825822
-65,30,49.8136580600018,-13.4679817220268
-65,75,13.6403667290498,5.35281227815212
-60,-25,-4.81925632432737,28.4192753376546
-60,-15,4.2215351592935,-4.34960599348646
-60,-10,-4.3299230145303,-2.01056980858365
-60,-5,-3.63267031266861,2.01291820881626
-60,30,-24.2025784626099,-2.15534880839434
-60,35,1.17225164867529,19.2352032216692
-60,60,11.1748971118325,14.502877714405
-60,75,-0.953490790399943,-5.8619518570051
-55,-80,5.31688585127012,-14.1754980231147
-55,-75,11.3981002937935,-16.7814113957922
-55,-55,53.1155513319104,-33.3365294920845
-55,-40,12.8624242333128,-15.1731238273601
-55,-25,-15.447619941604,-41.1927921388276
-55,-20,6.86527894015051,-14.5782487393287
-55,25,11.7993521385817,-6.76182773330555
-55,90,3.95712334741378,-2.59430859929815
-50,-85,-0.168202218864581,-2.45946484230649
-50,-80,4.6499376502169,-19.0499196753852
-50,-65,7.43539895889842,15.0407339617843
-50,-45,-6.05231783573532,18.3408276476806
-50,-30,11.8574268489147,-12.359466988924
-50,-15,-1.04165728387452,-30.6752214165754
-45,-20,26.669637373377,22.0244197991118
-45,-15,-6.33943330089547,17.3047089886755
-45,0,-1.55146887204231,-21.3377284924831
-45,5,-5.50846122075677,-29.2878131548333
-45,55,-27.7351327340466,5.09560350906926
-40,-70,-8.36203288406772,6.04080855608833
-40,-60,15.3807731643085,-11.8900160838527
-40,-40,44.2897608034038,-22.7088685015632
-40,-15,4.80835121982332,28.0175353241424
-40,0,1.39580513252025,-3.19098947314048
-40,25,31.846558835057,3.001950062816
-40,40,0.61051108649567,-24.2411292153733
-40,55,-31.890634367434,7.97101445445556
-40,90,-8.42510334293122,-29.0725202214956
-35,-85,-4.45681196993815,-22.0082938179435
-35,-45,-21.8643442212622,18.4480775219664
-35,-20,47.8322905976894,0.694353372709435
-35,10,0.591817110650301,-23.3432644086893
-35,20,15.2585095033915,9.64929200336738
-35,35,34.3540736838903,-54.9467537729171
-35,70,-15.0023672141182,-15.5503080600143
-35,90,-1.23215192636745,2.44928434785145
-30,-85,-1.74051134222834,-38.0143043363769
-30,-75,36.4462626885663,-21.553494407956
-30,-30,0.536617562536055,-16.2942221357037
-30,15,3.43795574678559,11.7093104798929
-30,25,-48.2434680021787,2.2393912238351
-30,45,-5.55861012899675,-27.0991121878928
-25,-80,7.04206958546814,22.4996715740464
-25,0,2.56393404930857,12.6451365678126
-25,30,2.8735635760639,-12.362214990724
-25,35,-0.209124882350589,-7.01135974080722
-25,60,-3.11995114284687,3.27953807492446
-25,65,-4.12762984412039,-19.5106682053738
-25,70,-27.3104771362558,-7.31662714788237
-25,85,-8.35993432210091,14.2114609658237
-20,-60,-3.51149864565337,2.17591114598915
-20,30,-4.66046582391062,3.80720564470113
-20,55,-7.29568390656472,7.4973260989351
-15,-80,-2.59778461502096,10.9342337485807
-15,-65,5.53858836233818,-23.1171321199047
-15,-25,0.123281634448242,-4.66763838192615
-15,-20,2.9746279997138,28.1066581650021
-15,0,1.04678059089731,12.5412046255706
-15,25,-2.61583589598989,1.01494944195776
-15,45,-2.06714293717334,17.4563979108525
-15,55,1.98115664639821,18.8509521215118
-15,60,-4.55871461918121,15.5228016679242
-15,75,0.908490573994677,6.35240447955365
-15,85,0.503262070996356,5.80063715036357
-10,-80,2.54772524675536,10.3821875398556
-10,-50,0.0717861883892006,-5.88587522100231
-10,-5,2.11494328935304,5.78920789647297
-10,75,-2.00892031562534,2.96066063409661
-10,90,5.66072045675654,7.15768399220418
-5,-65,-5.42643708063198,-10.7878815932647
-5,20,4.38466579845809,-9.10090023028935
-5,25,-1.34300857921374,-13.6952560929294
-5,35,0.256653090984083,-10.6456361650131
-5,70,0.941161821906447,-7.00909005950416
-5,75,1.60611639524233,0.0589707025638972
0,-75,-2.66629719842116,-8.56324176016926
0,-45,-1.97371031410866,-6.48666894152875
0,0,1.63203361005845,-20.3455262066492
0,55,-1.50579396727197,-7.98219829637794
0,60,-1.08910139650638,-8.78019445867196
0,75,1.12557682811361,-12.916322296563
5,-90,0.845622920614087,-2.30873834934679
5,-85,0.803605629430914,0.665291132050246
5,-70,3.20039268954352,-14.747844316825
5,-45,-2.07036046149088,-6.26187988614818
5,-30,-0.274141688240226,-8.01046865834554
5,-15,-0.113377898476224,-6.4025471438903
5,5,1.05188060720304,0.564156085476161
5,20,4.00109090914188,-6.74212358120584
5,25,3.67694035794331,2.71101487820698
5,40,1.84119490027476,-7.47503137769239
5,75,-1.66054201985875,-12.6690236591459
5,85,-0.66485356761822,-7.07630553761468
10,-30,-1.6227040784794,-2.53349857288226
