Theta,Phi,FFT_1,FFT_2,FFT_3,FFT_4,FFT_5,FFT_6,FFT_7,FFT_8
-40,50,1,0.675384581919112,0.00532046303027807,0.0675074818908243,0.0822647565637215,0.071680657716684,0,0.678303752021588
-40,55,0.118212426827341,0.34721247915248,0.523333990779438,0.995753688848225,0,1,0.533468276758449,0.474845626351471
-40,60,0.683437914518511,0.829850556216766,0.440050944313766,0.0529450002221222,0.265647741092661,0,0.368055642353922,1
-40,65,1,0.100465827069105,0.329717666488548,0.0607893963829272,0.316058543177204,0,0.299898409415683,0.246874526716607
-40,70,1,0.796701119166561,0.168116982011422,0.436692828446301,0.453408105466229,0.423207278850462,0,0.403296176621399
-40,75,0.868494516226427,0.667323868710519,0.37540578050416,1,0,0.956023926869142,0.271657748050349,0.661583395178005
-40,80,0.297126186082481,0.652446525281406,0,0.357453361509356,0.449802715655111,0.357235648704802,0.0285406866676069,1
-40,85,0.298721328327878,1,0.193509231686334,0.468821240830606,0,0.439966184256209,0.213388534264003,0.951940969247484
-40,90,1,0.504149684333313,0.614663875226091,0,0.556754580903302,0.023699086738455,0.667990093150331,0.729679863850258
-35,-90,1,0.078716551292402,0.453257447933987,0,0.878534368371289,0.113592861028417,0.301878234058677,0.337455668927984
-35,-85,1,0.972688339105358,0.607480720418944,0.0370289574088101,0,0.1542816150018,0.416434439020705,0.480664924041664
-35,-80,0.0987844730506468,0,0.615987699180936,0.504411915114241,1,0.313228862785146,0.616284928102869,0.661035164617572
-35,-75,0,0.0740641646708675,0.0807008750822292,0.176412987760344,0.258710258090988,0.384351891802452,0.00362237306191385,1
-35,-70,1,0.679670599515508,0.0148443106708306,0.132169338272861,0,0.196466080295239,0.0611952317377413,0.529355510710823
-35,-65,0,0.398565746886571,0.176636056027864,0.0962088563981042,1,0.0980877273043638,0.209464404924129,0.392039656941003
-35,-60,0.848240820830859,0,0.315629985180408,0.54205432420458,1,0.557206097911294,0.293402270046222,0.0396852965964184
-35,-55,0,1,0.0364388320150721,0.156168209782332,0.380794350585621,0.127020059748689,0.0762135515193286,0.849073564415107
-35,-50,0.124363357249467,1,0.619214100855747,0.931673244319403,0,0.925670079790727,0.620157524367056,0.946583766900582
-35,-45,0,0.25476198337389,0.0980905506121618,1,0.374912067822482,1,0.0980905506121617,0.25476198337389
-35,-40,0.200552429450465,0,0.513577835786488,0.296857458529132,1,0.27889622066526,0.558593685755228,0.211836470705977
-35,-35,0.158499997829649,0,0.450579901276525,1,0.107187398091406,0.99778457051856,0.457511912185526,0.0408418881892262
-35,-30,0,0.972498526905049,0.0548633646708375,0.996323717500814,0.474329189977444,1,0.0606082595042849,0.936206463624614
-35,-25,0.612359489691589,0.800732792364478,0.036491806896382,0.292940382084251,0.421441420523547,0.329450946147288,0,1
-35,-20,0.519303068731905,0.82306756530748,0.614378958480051,0.654268584198873,1,0.52367802902781,0.803787442047779,0
-35,-15,0,0.114429583094619,1,0.338725734870032,0.338721464003179,0.335196873593344,0.88840910886981,0.305743651704986
-35,-10,0.131312376506644,0.536278131935079,0.0303182823360628,0.767787174371398,0,0.714221637065737,0.114164781553472,1
-35,-5,0.394300509349825,0.791340648602177,1,0,0.729023251134848,0.0964547810408195,0.867166041958571,0.897854070936583
-35,0,0,0.846236488792777,0.842743449436756,0.330831819068252,0.829854666981315,0.191677751177147,1,0.981985784974075
-35,5,1,0.0573216880406954,0.837822075149564,0.199551707615598,0.155525927409203,0.15332807746857,0.816255786667084,0
-35,10,0.812974490500886,0.140057862467748,0,0.99931280222459,0.0861981997736796,1,0.000953358032927716,0.139693752352623
-35,15,0.352903814268923,0.74834328579444,0,0.699293114296765,0.144242107404482,0.66580725105799,0.053133644614208,1
-35,20,0.345147145926112,0,0.967139856104273,0.778398360803434,0.360510361195855,0.755904917675035,1,0.150688974396361
-35,25,0.385555350197849,1,0.226765258814805,0.805121738259335,0,0.788349635811736,0.255734569891005,0.863207468021838
-35,30,0.0595810106800625,0.990044905995208,0.170697181796871,0.00158543911531246,0.429241437439123,0,0.165449091102027,1
-35,35,1,0.481038139374619,0.261545276394483,0,0.487794816624559,0.0445525853079034,0.260464855194253,0.481789651406388
-35,40,0.3008811896891,0.244644755240129,0.558897720728039,1,0,0.977667570398691,0.641804993087471,0.222702792706377
-35,45,0.555209111050181,1,0.703908766331588,0.544653429333581,0,0.507360413251671,0.723254688301027,0.99318051791155
-35,50,1,0.0978988249348014,0.54764220158703,0.0990111479484694,0,0.10610767994183,0.574999820079706,0.257474589193147
-35,55,0.450816063664604,0,1,0.0676345451708862,0.863563852074055,0.0557626903764776,0.970652198112907,0.00369443089218868
-35,60,0,0.984869397711885,0.499453172344011,0.0780529626153812,0.914417984495986,0.0800095907823626,0.5021343965369,1
-35,65,0.932318261532582,0.0426813609943991,0.980043886191679,0.154357012076865,0.00687348671128777,0.146370573097967,1,0
-35,70,0,0.655549449142909,0.718318663454238,0.367410923537071,1,0.339607766451468,0.673054111771119,0.739728962997527
-35,75,0,0.347145378495693,0.568359581529017,0.810324503237177,1,0.817402228095865,0.592764537860027,0.201859379587254
-35,80,0,0.936415542686898,0.410345044791098,0.331991750502426,1,0.325811497438372,0.408597367425968,0.880711437486423
-35,85,1,0.116121628137133,0.226779963884577,0.486222891504533,0.918781523097412,0.47406192459539,0.178465479330296,0
-35,90,0.380399039338201,0.387818517318011,0.160837290291543,0,0.296741372599449,0.0866730659439862,0.0731804785389736,1
-30,-90,1,0,0.468646297679909,0.818279689240095,0.737538534199303,0.818279689240095,0.468646297679909,2.96797259468557e-15
-30,-85,0.656065866790665,0,0.428173844201269,0.997391919977317,0.200251997190402,1,0.420773007001533,0.0376663154639868
-30,-80,0,0.248312773062633,1,0.583730501655897,0.361246021532346,0.593173717687932,0.973792176942996,0.296825525364556
-30,-75,0.52506124874328,1,0,0.0614757157462059,0.985537943974542,0.145265854653062,0.120442701711416,0.819600587991816
-30,-70,0.875695828844902,1,0.601156316655526,0.199088842627025,0,0.251718873673288,0.68371407019437,0.58708182430903
-30,-65,0.754162853742059,0.205900892251891,0,1,0.490491007996815,0.909040631585178,0.166997225860848,0.347752808319303
-30,-60,0.495314196678102,0.379003044715593,0.686764610140524,1,0,0.959697667769019,0.635790606470639,0.830439000883662
-30,-55,0,1,0.40850854048732,0.660144906194038,0.303892242186152,0.625861396282014,0.310410026383606,0.914589106997351
-30,-50,0,0.906910432390347,0.220892719934542,0.162559379770221,0.639373838689572,0.147432926523486,0.275805644845882,1
-30,-45,0.199219258172595,1,0,0.274787588085351,0.0398078380149239,0.274787588085351,0,1
-30,-40,1,0.246709373299902,0.14081895354358,0.731281558986071,0.892717804799261,0.634528257756725,0,0.727425055203625
-30,-35,0,0.334203659087314,0.522122654250131,0.630387573220989,1,0.558165423858741,0.466440361614718,0.59671752300359
-30,-30,0,0.87822875616221,0.254537034893406,1,0.0837394005828456,0.902815534044983,0.296824884038434,0.949230621039693
-30,-25,0.0703368390277943,0.0718815722896866,0.41456517781481,0.0912538339787593,0,0.188512338354771,0.368837789106009,1
-30,-20,0.0719270156706435,0,1,0.222143474741638,0.382263808179484,0.289493710918522,0.898273180567489,0.413932260331986
-30,-15,0,0.466666078478527,1,0.212391072977658,0.501934887336309,0.178433911517567,0.957377885734318,0.759448285808988
-30,-10,0.642989579244685,0.601761865058578,0.999637843090255,0.450893505405849,0,0.488182392868561,1,0.588707238379398
-30,-5,0.524674647266455,0.968567856983179,0,0.310109594898025,0.315398293157402,0.313962633408637,0.00717412473892392,1
-30,0,0.124684766933354,0.710601412000666,1,0.510227034604752,0,0.510227034604753,1,0.710601412000666
-30,5,0.292217079699354,0.790288565756288,0.774274730422466,1,0,0.999981424363645,0.771780903546921,0.782648954917486
-30,10,0,0.305768228344096,0.571367019319862,0.993507050230903,0.236687183419044,1,0.554113631969698,0.335950789092625
-30,15,0.236204891213603,0.57278486206326,0.998754774296176,0.732866517544519,0,0.728271873946039,1,0.630751181180425
-30,20,1,0,0.733543590048544,0.373964823643575,0.580148190680469,0.362114452381508,0.730118114857707,0.0329290505833502
-30,25,0,0.98979487182402,0.511253365997844,0.673305860500809,0.40234335328076,0.670000323511491,0.506259090391186,1
-30,30,0.210071144963916,0.619612438805809,0.997675550201556,0.518898603553402,0,0.513170041552837,1,0.561050405044308
-30,35,0.631816752781923,0.865907486626694,0.931261304096259,0.0428693012362963,1,0,0.950779770176813,0.677435123205161
-30,40,1,0.124393710097186,0.0201147025009967,0.402497953337086,0.59753293130758,0.380215936647249,0,0.045423963277291
-30,45,0,0.448735768569342,0.484993754774811,0.595368557414046,1,0.585312784738276,0.530381414501395,0.194543035975112
-30,50,0.188971255623701,1,0,0.622925216451585,0.293318983673115,0.539686438884057,0.140529501958385,0.544754899239626
-30,55,0,0.962007682464022,0.406227447231132,0.70009529773008,0.995209524443619,0.678138497292738,0.456099740800952,1
-30,60,0,0.722402868159535,0.974323719594037,0.667149375211586,1,0.654832980253307,0.988443777116344,0.664444094450627
-30,65,0.918535859150457,0,0.997192774587714,0.153653792770523,0.552242540462149,0.156234026764778,1,0.0150705678775429
-30,70,0,0.505356125978888,0.139858468397365,0.993276221649373,0.0828851383838555,1,0.138579742285193,0.498266263356658
-30,75,0.149590423950765,1,0.0593951870096845,0,0.437124007957548,0.0203345444793119,0.0875605209591845,0.854809543951265
-30,80,0.436523514730175,0.0771964845071126,0.549149206445356,0.317848490683512,1,0.307685615223654,0.558022434462206,0
-30,85,0.0650234209557981,1,0.282854479364049,0,0.185240689245431,0.00239428849738265,0.28280772746498,0.989765338667048
-30,90,0,1,0.302113629452857,0.836456953349216,0.145660252665504,0.836456953349216,0.302113629452856,0.999999999999999
-25,-90,0.897754341630776,0.887164197945519,0.0072943112556498,0.781393327822878,0,1,0.23139664248818,0.145215424835881
-25,-85,0.598723811864815,1,0.77550872393533,0.606090340870261,0,0.554559225276316,0.508060328096308,0.2451261172649
-25,-80,0.0861186694857341,0,0.374087732929208,0.118650538093822,0.0331070655487541,0.015728034195124,0.0884314525301246,1
-25,-75,0.293489757406551,0.589117921072065,1,0.42356093286942,0,0.266156308813015,0.735950478580273,0.600775663834607
-25,-70,0,1,0.307040817220492,0.188340503848133,0.465196654636304,0.161056912626189,0.515360076613387,0.246829186101968
-25,-65,1,0.397395338495317,0.256452603824532,0,0.0715914402873683,0.0484145701009655,0.397936854658538,0.503017200732923
-25,-60,0.188662636946391,1,0.443772666614188,0.316212803728045,0,0.394338075200245,0.661125801756103,0.290949249235347
-25,-55,0.570191042505251,1,0.251856124028418,0.148054856539602,0,0.211702638428128,0.398796858333152,0.914618178775188
-25,-50,0.02540852718687,0.850737987241791,0.17992191544297,0.977449162399268,0.663570377391208,1,0,0.529992163484739
-25,-45,0,0.6799885283778,1,0.0417514089611153,0.912663781262159,0.0417514089611153,1,0.679988528377799
-25,-40,0,0.831451969715471,0.204375223171907,0.891970398387772,1,0.817141867876159,0.276786731372386,0.561071315548636
-25,-35,0.390098406257444,0.698956889412169,0.949082066667171,0,0.229434710368727,0.108202932824136,1,0.592626330592507
-25,-30,0.456274485224904,1,0.389832686478696,0.236680240470242,0,0.413550433761995,0.614043709719798,0.820130621758469
-25,-25,0.255705292111452,0.6110379981601,0.413223351057471,0,0.605083418271747,0.209672517599267,0.29772642360312,1
-25,-20,0.654113391279407,0.70690616758865,0.75132657860098,0.342093363315447,0,0.616916693269819,0.878370680670357,1
-25,-15,0,0.599938509495501,0.557188920905773,0.402241145139391,0.00458265066204487,0.688120573530716,0.129611260491205,1
-25,-10,0.137084260030256,1,0.142397811959684,0.258987650670566,0,0.123355106493206,0.394633072678158,0.675760394311721
-25,-5,0.506653733086603,1,0,0.216010089071697,0.790394108435594,0.483361436728162,0.48993381023718,0.658896164415388
-25,0,0.732435908344691,0.861472397954295,0.629849545196369,0,0.386846662483562,0.120339677722106,0.868586296118909,1
-25,5,0.0122327073095721,1,0.444045961326027,0.133513824898921,0,0.266740538356551,0.212297665387755,0.506744416261596
-25,10,0.612978283741296,1,0.508895283409574,0.150832838191073,0.314391672937131,0,0.627894447591402,0.772192113727624
-25,15,0.579191483905059,0,0.578464350902162,0.327892492631843,0.434838112819747,0.409450005075293,0.676760477892189,1
-25,20,0.942514859283539,1,0.321278914411621,0.0822872438990158,0.129207718797309,0,0.186331398250125,0.925926675000875
-25,25,0.436990307009305,1,0,0.483337564809367,0.191342239083087,0.53874583891321,0.146165075989718,0.958681037536489
-25,30,0.527621315309809,1,0,0.083260145516592,0.855527322297032,0.0260742255294074,0.175821039640533,0.207588079892865
-25,35,0.230625378041954,1,0.705565170858038,0.347326982279726,0,0.386855720077094,0.727776294962918,0.676093839759467
-25,40,0.432140886237137,0.676591344682643,0.372908732671355,0.0661151963311124,0.173650079326675,0,0.315504133988841,1
-25,45,1,0.748531329578402,0.122779551924893,0.626922496372489,0,0.613674839804899,0.214515830864508,0.809062299798395
-25,50,0.961871418405966,0.786556446156974,0.275381359116508,0.808145346450282,0,0.975473699783267,0.524680259740508,1
-25,55,0,0.654177428525029,0.926677658816656,0.0516541396401998,0.602049125777827,0.111270497040092,0.93182413075177,1
-25,60,0,1,0.655373834016049,0.507651657983127,0.102214731485316,0.427796931706696,0.661394879638138,0.902376612471359
-25,65,0,0.607101519814657,0.297188991064973,0.18106080099883,1,0.115429340720204,0.40434352992163,0.806916329321443
-25,70,0,1,0.342536160801181,0.319277376545357,0.667016976675279,0.338955890465141,0.161587214790641,0.236372821954644
-25,75,0.761861305469206,0.751744803076892,0,0.255304537792914,0.388867994239324,0.19677271249859,0.2429251916937,1
-25,80,0.21598658960679,0.312999844317387,0.084991971425058,0.239499084655262,0.130961522157339,0.119978287757899,0,1
-25,85,0.182157973620068,1,0.449099793265517,0,0.127237560565413,0.122150623387843,0.259390454120408,0.589784665024101
-25,90,0.972603956101979,0.508357517314948,0.151423607021089,0.387284491833234,0.439956964372394,0.464500006399806,0,1
-20,-90,0.118890039053173,1,0.16856129623442,0.0623489383060393,0.115377906461083,0.0880734732208415,0,0.902496178365851
-20,-85,0.132072561399516,0.76455004851632,0.0545060125238156,0.324788265614623,0,0.0380288984366874,0.0673657226692652,1
-20,-80,0.173425840991196,1,0.335970233019484,0.0254870338188247,0.223368043720352,0,0.38363387070174,0.542092397887372
-20,-75,0.205332877740228,1,0.00546740975215637,0.127302475473293,0,0.402356871874342,0.412565131533479,0.767275990442716
-20,-70,0.0881421647324809,0.270679349478993,0.289283233693641,0,0.399693182649346,0.211761884796033,0.477871669367801,1
-20,-65,0.494545182350144,1,0.0752287406835218,0.0516112936978144,0,0.209525222051544,0.230200473955196,0.315848657839004
-20,-60,0.10759209229841,0.653161827120896,0.414086671225855,0.0260687713581417,0.0860228386577172,0,0.361747083380799,1
-20,-55,0.00721550265846376,0.987831995880174,0.629516155630766,0.123835976987649,0.72386341487365,0,0.418605641181275,1
-20,-50,0.661768318734216,0.982279945523069,0.479226906972678,0.0787108154170472,0,0.124862909371439,0.468414941415003,1
-20,-45,0.682781663350428,1,0.261522914415114,0.257546501723149,0,0.257546501723149,0.261522914415113,1
-20,-40,0.142626501077871,1,0.194057720801262,0,0.274276867631434,0.030725750226244,0.117471766722261,0.991539857531699
-20,-35,0.0408865093495987,1,0.358249294601855,0.155916676934793,0,0.236145899980982,0.221143975035894,0.993016364776472
-20,-30,0.231417675666983,0.765154848534508,0.124722384692252,0.0741726374364891,0,0.0579926078187063,0.0343550710816819,1
-20,-25,0.0644871576824273,0.885651312849188,0.101994037191361,0.252312633056062,0,0.407944707392344,0.399003223991417,1
-20,-20,0.134569484278699,1,0.260665637890937,0.13679585144315,0,0.285346504314861,0.457771758523466,0.765773128236416
-20,-15,0.328437655589133,0.558132795303415,0,0.629378988243295,1,0.741221757820565,0.271691811072508,0.913375638953931
-20,-10,0.234250605315306,0.576524712404264,0.284906299484202,0.264140320269409,0.0629412652578571,0.272870507422994,0,1
-20,-5,0.258312702069212,0.492727429382673,0.195572028597481,0.14839192590379,0.244630024755097,0.40229751520011,0,1
-20,0,0.154262570472703,0.767715989148069,0.390406294501331,0.329234254172156,0.0130345128909279,0.535107742938551,0,1
-20,5,0.401938509655994,0.583447912416059,0.278728339315162,0.309507727688107,0.532781863456752,0.0194488130096307,0,1
-20,10,0,1,0.00447953795064843,0.360185868365408,0.202856651521011,0.267632398687302,0.055762331330455,0.67165911492705
-20,15,0.473748098805597,1,0.541543592524013,0,0.563015035242014,0.091158075112658,0.0751414857283961,0.987082850425106
-20,20,0.446068399581261,0.38872074388304,0,0.235660231562937,0.12593211073831,0.0473693300885722,0.284779776015366,1
-20,25,0.678384631256315,0.646140156844885,0.0339114276792236,0.228712198317407,0,0.0176754981256029,0.104392275735466,1
-20,30,0.0540247463889898,0.922990666059511,0.297472202418087,0,0.227016975578228,0.0480933538388914,0.0670743872497904,1
-20,35,0.0434928430416137,0.417314168736755,0.0552962480565526,0.230464884544074,0.132841615145054,0.306749050923936,0,1
-20,40,0.154474774681969,1,0.547660693924022,0.0980843322545988,0.647595095667557,0,0.517125710549073,0.881314790926849
-20,45,0.150592736113023,0.634823776504506,0.0547535148390247,0.272464804415328,0,0.0895734052844441,0.058094956503064,1
-20,50,0.171165550194016,0.454210999736355,0.224225431304516,0.166184075204455,0.294831404803605,0,0.318786789843544,1
-20,55,0.496587585060593,0.649854950008063,0.0580392847712875,0,0.236355880111228,0.0764430029598323,0.0756601819182653,1
-20,60,0.160577478823269,0.40526903843064,0.0387205899673855,0.155123452269842,0,0.155930070638847,0.277623159497892,1
-20,65,0.176255661573183,1,0.349240249788315,0.113990941463518,0.489823418930726,0.110059314918675,0,0.790007052321499
-20,70,0.22687483523452,0.561551070508451,0.212710746861983,0,0.556361917778218,0.0232344793065068,0.0122447304664789,1
-20,75,0.14694320854198,1,0,0.205779295101383,0.137527952908831,0.300925175846827,0.290633539247898,0.67358854658196
-20,80,0.566496599270493,0.363060348041464,0.101438820394692,0.107603033263051,0.133810934601893,0,0.032287115282843,1
-20,85,0.153519280713056,1,0.129795390249976,0.0729132333383673,0,0.0936761345124524,0.35120196375232,0.751108852082046
-20,90,0.472716111371268,0.634941371882713,0,0.262243902428754,0.120000780259097,0.427501467449394,0.250307434724119,1
-15,-90,0.258412302828056,1,0.132056748873921,0.154749584876614,0.09660226071024,0,0.245610224018842,0.715529676679375
-15,-85,0.00660289605398644,1,0.311755275602025,0.128671357013404,0,0.276958578903381,0.256476222238707,0.604283472695625
-15,-80,0.145374057369578,1,0.244812764003013,0.0546739871090619,0,0.13895614276902,0.270025478872614,0.799117457050747
-15,-75,0.214287285884189,1,0.0696665781700819,0.00780652142013025,0.153906722749835,0,0.324327798792592,0.785262311387397
-15,-70,0.263559541428593,0.809581654508077,0.25034601675732,0.346212529566998,0.0575395807975104,0.470326741119443,0,1
-15,-65,0.316172961190831,0.877785658242304,0.37522639412962,0.122772023641697,0,0.195656246214946,0.18260638032034,1
-15,-60,0.180765131065639,1,0.185417490275964,0.218492678950858,0.0627781768981498,0.230394318322001,0,0.863960687767741
-15,-55,0.12942864709599,0.983601536148525,0.1955086816778,0.421492210514183,0,0.396966205981792,0.305564052501434,1
-15,-50,0.2221403449452,0.987820757391468,0.0398524658982709,0.264011018420898,0,0.257911497697431,0.0943662630855771,1
-15,-45,0.582756610846958,1,0.276794884913188,0.138638051849222,0,0.138638051849222,0.276794884913188,1
-15,-40,0.738448684826035,1,0.0117998923456749,0.356370998604608,0.252381795027647,0.348568159702418,0,0.983734861209773
-15,-35,0.0971155245710632,1,0.13223214325621,0.0178350725075055,0,0.0172685847483374,0.150073905272797,0.93168085265896
-15,-30,0.0154904651362218,0.849446741549102,0.392625043793475,0,0.23157823377993,0.0293985498869747,0.414745514648279,1
-15,-25,0.473462951473235,0.85730573806884,0.316964041203394,0.176297887568958,0,0.118737170645183,0.250095780306796,1
-15,-20,0.427824138829456,1,0.0674873484468389,0.146934193015027,0.106693948702308,0,0.0646082364064603,0.910042000446373
-15,-15,0.19065579443534,0.771263644377213,0.167270051349501,0,0.402640001805966,0.0972905391524291,0.0219061327728276,1
-15,-10,0.418786121801051,0.839999950857645,0.214845446062722,0.226830939323466,0.628654866928814,0,0.355504569847553,1
-15,-5,0.380736564914552,0.907712595674686,0.39069381431221,0.185610816218487,0.0492877971501715,0.0990279394592948,0,1
-15,0,0.275003066427037,0.880188995472987,0.273704750190262,0,0.0161693922434698,0.0577023320711381,0.0540518931274802,1
-15,5,0.166296533868487,0.939012306349826,0,0.0737337331993474,0.0898840220846283,0.12633165557316,0.165667643559946,1
-15,10,0.188972624795792,0.810486228891757,0.0735381700677684,0.211121598388558,0,0.130142669330483,0.342037308875665,1
-15,15,0.18798125857588,1,0.0394607982604679,0.055028139834124,0.0608171911290606,0,0.119043630857582,0.95455007561584
-15,20,0.159559211087562,0.549801455392881,0.33155724097604,0.126217368704037,0.0328578503710397,0,0.0475906457769866,1
-15,25,0.212919130986018,0.932495200542184,0.462525493306804,0,0.259925308025916,0.0540865073598936,0.0751582468917155,1
-15,30,0.281320064052709,0.713984796956192,0,0.0281805610838524,0.0726322648953743,0.0386187773369488,0.267511985609208,1
-15,35,0.242704503280297,0.972003558695955,0.248450654428369,0.00245368332343169,0,0.0240924750121086,0.413999019474772,1
-15,40,0.306057752603842,1,0.00412735406773008,0,0.238789231324364,0.158544219879232,0.402476507034262,0.895023429419823
-15,45,0.126444901927557,1,0,0.00955453019771261,0.255519136829961,0.314409814484705,0.0563234930635759,0.809810917982126
-15,50,0.345617937549903,1,0.247889255330439,0.0466475917337398,0.121877829483693,0.283641711933505,0,0.75596563540846
-15,55,0.356741947408121,1,0.277567509805817,0.0483285649476108,0.238122299493964,0.101437186016657,0,0.804154546721276
-15,60,0.150511599319977,0.655577966388368,0,0.0098158348218163,0.294915101038137,0.108558692293977,0.17463690663333,1
-15,65,0.218900276944915,0.831822357597431,0,0.275988302124285,0.194645930930584,0.104595663724378,0.210874658486318,1
-15,70,0.246320223664198,0.941028160471367,0,0.0967822031747039,0.447439087911249,0.00197260596859427,0.218443971650985,1
-15,75,0.199922371644991,0.887992171152962,0.420635637339199,0.235055399304286,0.0544015360494618,0,0.212029462695062,1
-15,80,0.161349009151871,1,0.157899369676874,0.243871137716437,0.0276928774294159,0,0.0359854766800134,0.774807267555923
-15,85,0.217587647025805,1,0.082309782978694,0.0719134346742674,0.054580641178376,0,0.239860203218417,0.727708795544759
-15,90,0.395424679081556,0.870795342692041,0,0.162350127346585,0.328335096632932,0.0745082401999114,0.230136804203584,1
-10,-90,0.128777909756864,0.974533815759526,0.177158867983694,0.183144472203741,0,0.0779542030691571,0.284097729720347,1
-10,-85,0.24752532768979,0.919709078527717,0.272416913457298,0,0.020459148814003,0.155516648216501,0.0956935650032991,1
-10,-80,0.30195125296533,0.789811875458659,0.128774516091894,0.0906215620171963,0.018756687502111,0.0477362080125295,0,1
-10,-75,0.046069525026705,0.949843503328931,0.110208849924995,0.095456351127106,0.0270522109034548,0.123406899840912,0,1
-10,-70,0.292813078633032,0.982953574574866,0.0977291170215771,0,0.034190647772167,0.0268290882276443,0.0622496723793523,1
-10,-65,0.36983071318455,0.971866722925068,0.0621327650068196,0.119202762070499,0,0.142192838946903,0.11613905386256,1
-10,-60,0.331521573345297,1,0.131365260233531,0.222962787526923,0,0.229062613357592,0.0800962208066397,0.995662306979664
-10,-55,0.147469961924915,1,0.10186651105303,0.145723595990135,0,0.152704857929984,0.0967631459707325,0.994563178955539
-10,-50,0.189943924224247,1,0.070323332642991,0.283239809331359,0,0.277504998374201,0.0307316486211854,0.957861678743349
-10,-45,0.00470413507997771,1,0,0.296938131719875,0.326184102654704,0.296938131719875,5.30547126923643e-17,1
-10,-40,0.0173810966623556,1,0.199274154593861,0.00879857478806343,0.319583298968815,0,0.180984687114377,0.974001673535605
-10,-35,0.161986055176577,0.930046886030184,0.0492656566748642,0.0141014599714117,0.125252900606926,0,0.0127327639572111,1
-10,-30,0.0709797272338342,0.967699212032251,0.128074891030025,0.0430449492105983,0.0307593119507563,0,0.0717308061443586,1
-10,-25,0.497776522401258,1,0.191840369678878,0.195987475035772,0,0.143475359773577,0.340037318163424,0.998842871213113
-10,-20,0.27894439704401,1,0.113137541801521,0.227679116271619,0,0.316411857159404,0.343192478020567,0.906201154292998
-10,-15,0.0566942138651627,1,0.0198316997996419,0.0206547037302288,0.0607138670417351,0.0801728100852837,0,0.964042326617982
-10,-10,0.220345707024405,0.969985717568872,0.387577717152203,0.155672331529335,0,0.119384864595219,0.35905795458623,1
-10,-5,0.26329558110221,0.926185890492461,0.113624548506175,0.00998177351777292,0.0158815109812434,0,0.301193625793532,1
-10,0,0.0931454347215538,0.861232843418232,0.226047690949071,0.117253261374167,0.00890414752516439,0,0.118947541683879,1
-10,5,0.350668635205157,0.865652475928737,0.134832336886047,0,0.044909974557401,0.189181344068623,0.443597279611262,1
-10,10,0.181856610513459,0.472565025481836,0.0624107905575537,0.0908323863265904,0,0.00564809732498041,0.260396510346916,1
-10,15,0.118947315034129,0.879002595747221,0,0.261250105838161,0.00681954986309811,0.0209649759439123,0.154759346936731,1
-10,20,0.203753672293633,0.870294165703572,0.276108785883532,0.267300947471012,0.249654793914012,0.0236191591004223,0,1
-10,25,0.365711898941608,0.807632340396008,0.126788302669848,0,0.00592068472777824,0.0523588123833839,0.0670013095132602,1
-10,30,0.291602487990261,0.751537166176577,0.243772866651093,0.132539719699069,0.0956801140616329,0.000128966937845407,0,1
-10,35,0.27305807095232,0.617793166784619,0.225558169405767,0.143688939352886,0.0564820392274761,0,0.318088258492662,1
-10,40,0.182074689665482,1,0.00155975322201034,0.22139273162493,0.159659805809487,0,0.149338551993886,0.81413847887775
-10,45,0.223107725364307,1,0,0.208658501388176,0.133465055429842,0.0155948915341115,0.309947327126135,0.906616298597712
-10,50,0.15386007759874,1,0.234722502862168,0.340937323753106,0,0.0594141601052253,0.211033836663528,0.971707837100032
-10,55,0.171272794677846,0.956467930962455,0.119118870943703,0.106579688669136,0.0275181235354793,0,0.0505518665807651,1
-10,60,0.232510570964948,1,0.0442816600616188,0,0.254074095101012,0.183226620204287,0.204211752047495,0.847971352866302
-10,65,0.103493652884094,1,0,0.174311518750194,0.0685832148477402,0.162587682812943,0.0516703599160008,0.583675395481673
-10,70,0.393390377265184,1,0.295838007229553,0,0.140063535100886,0.21619819216392,0.24660338876506,0.885606173838384
-10,75,0.518536797998942,0.799381232466976,0.00208292394926772,0,0.209481506504868,0.000544326173538161,0.207994569498786,1
-10,80,0.157967291369473,0.969861967014992,0.264494375735807,0.156200132022278,0.124746530502486,0,0.127409212785661,1
-10,85,0.240653624070832,0.877984496494475,0,0.0331992961274091,0.0197185032519402,0.172638006375442,0.0821384288628178,1
-10,90,0.111429045169743,1,0.277748306135339,0,0.0169505860504956,0.077593650176191,0.316336068905057,0.943626512527516
-5,-90,0.0137767427349377,1,0.0361612283964121,0.112259982571291,0,0.176320072171205,0.111539080588348,0.935781434944998
-5,-85,0.346563938020347,1,0.376793833982177,0.303361802823066,0,0.278916670738406,0.39919793006463,0.940904856415888
-5,-80,0.0668727540804342,1,0.0807315656481303,0.0359977757956341,0.0127059007434176,0.0164455420102401,0,0.920352029564182
-5,-75,0.310859752910165,0.917779971112546,0.0969917228170048,0,0.0338580458149239,0.0375865250984351,0.174557492307399,1
-5,-70,0.15387099735568,1,0.244064187189147,0.0330474087065436,0.12680023361881,0,0.246628954349691,0.926414336284054
-5,-65,0,0.984297053779217,0.200850384902653,0.128139231106543,0.0237537707126539,0.171899705679071,0.19109009706467,1
-5,-60,0.376800895305458,0.979932144526676,0.0544266948716225,0.207780450880593,0.166335146032464,0.241732856131365,0,1
-5,-55,0.330047448127609,0.961968252155727,0.0835893583358372,0.0630762999174814,0,0.0373717550209646,0.0916270973168236,1
