FFT_1,FFT_2,FFT_3,FFT_4,FFT_5,FFT_6,FFT_7,FFT_8,Theta,Phi
0.20224583258239,1,0.065910018982807,0,0.186802878467943,0.0607493457028331,0.0393436716935891,0.994222409737922,25,30
0.175058679007231,1,0.263805032952315,0,0.185350982522399,0.076102546775352,0.304221468978958,0.919588807803716,25,35
0.0423149518245694,1,0.0405504512491134,0.082099006691723,0.0311421285321146,0.0431119298407533,0,0.96965570089033,25,40
0.249946113592246,0.976187637507335,0.0425816689363995,0.0430904979126178,0.281481381130355,0,0.0618465538427062,1,25,45
0.366665161590321,1,0.192378321624436,0.0554637269347919,0.161136408935426,0,0.20559915904088,0.938459402459265,25,50
0.0384923667047519,1,0.0218439912110294,0.00874362349673406,0,0.0324490381018759,0.00683128525728159,0.927639415192387,25,55
0.107402899828326,0.925247673305077,0.134990194452721,0.127645065666685,0,0.0940225997874769,0.0630098139518759,1,25,60
0.289264175675633,0.992088625190907,0.136272978819614,0.0438591386852345,0,0.148772669869313,0.076930716534266,1,25,65
0.404321061421197,0.982685242506164,0.120912387891524,0.277044445384635,0,0.332367845372493,0.221608919329069,1,25,70
0.28739465356924,0.876285283605905,0.194693152041656,0.0316002758373587,0.0504036223330348,0.223879346443919,0,1,25,75
0.388617571735713,0.849997191041242,0.243947772163128,0.12295406104602,0,0.066003377151333,0.088227219849902,1,25,80
0.159091990291131,1,0,0.110023683710622,0.0425360930766675,0.146114565850291,0.212725400598681,0.858678554225865,25,85
0.164354301707714,1,0.202901550653176,0.00142611369125014,0.0115508896039738,0.168993281564189,0,0.717588934725734,25,90
0.74077858417558,5.3262859248143e-15,0.0113048772300216,0.225098737494096,1,0.225098737494097,0.0113048772300219,0,30,-90
1,0.148791180104346,0.011867014938535,0.483190957842931,0.19163753423732,0.462585783470771,0,0.0218998274176911,30,-85
0,0.446758562854696,0.58123510634299,1,0.413564909038126,0.944401050798442,0.711932454999584,0.410466406834345,30,-80
0.569015119629772,0.499729729077756,0.080529387053199,0.380923230492317,0,0.327958854767635,0.161774683445771,1,30,-75
0.155815780941834,1,0.604134295184365,0.627986224848452,0,0.36075429236673,0.813895514673224,0.997195478633026,30,-70
0,1,0.298350621865358,0.352291601431882,0.360138831276655,0.416134213460491,0.257599450893313,0.982533450108623,30,-65
0.37699390865995,0.736392063043301,0.204209579889705,0.175915488214135,0.531191878287429,0,0.41195382459894,1,30,-60
0.0755049905140931,1,0.120651241367231,0.139499097810614,0.103608986796019,0.102108894563422,0,0.671551383688654,30,-55
0,0.993583975656906,0.0804092898946268,0.312768068812723,0.011739789534504,0.321676293162533,0.146735569492209,1,30,-50
0.32891285734943,1,0.160037854360554,0.133690708477917,0,0.133690708477917,0.160037854360554,1,30,-45
0,1,0.291415219114427,0.629384289800458,0.384474324286652,0.635167927941442,0.152877433003091,0.959818410706339,30,-40
0.128123027634011,0.884305349076716,0.165259725253506,0.31627523625184,0.32947980403963,0.348791348889567,0,1,30,-35
0.131365423185102,0.775515185023047,0.205633291173472,0.372297528034191,0.140252875878665,0.304068316480556,0,1,30,-30
0.00932197215104862,0.596121745823028,0.388404085790538,0.315532496322404,0,0.474058058430782,0.10242691884014,1,30,-25
0.791890405768595,1,0,0.500679530380761,0.0564450985858909,0.339729874026185,0.282589858361299,0.403367162544653,30,-20
0.0927085846213146,0.126152491333124,0.253371009430064,0.109412091075249,0.276364050849207,0,0.377072132445211,1,30,-15
1,0.71400083386932,0.346458466960724,0.353356933720965,0.762945547751407,0.528948058514673,0.361785171474281,0,30,-10
0.45016620702599,0.947470292171155,0.393680761005707,0.0569525125788874,0,0.0402191555479519,0.397271227357932,1,30,-5
0.478364270693059,0.16399267948213,0.999999999999999,0.530233536776546,0,0.530233536776546,1,0.163992679482126,30,0
0,0.259454551346521,1,0.33769787877517,0.0728672038919902,0.330475393142364,0.997236771775718,0.288627528670393,30,5
0.585537799518074,0.960147804026314,0.705307978238324,0,0.00736991854577438,0.0213992175304369,0.639271973304013,1,30,10
0.157646296100662,0.538586092628849,1,0.189540261178514,0,0.194639976280704,0.991941880733943,0.672738832915296,30,15
0,0.992518714834926,0.419464145603801,0.270990170903707,0.0218884069873841,0.262539698415124,0.392054452656658,1,30,20
0,1,0.0221460612981079,0.0795695102053829,0.0370423755878461,0.0807389163336304,0.0257064360171302,0.99864494402336,30,25
0,1,0.341487469419282,0.12236451205525,0.296335033978233,0.0901130472536898,0.377069211569414,0.949935668031175,30,30
0.173020263036831,1,0.160699659898831,0.0306290464739995,0.132778448475456,0,0.187441369225262,0.980267780199863,30,35
0.581837006493636,1,0,0.197738269859414,0.0700757155352494,0.24695888527602,0.0596591977360492,0.940587025592231,30,40
0.09234939198295,0.998996366793059,0,0.0901931069446779,0.0615294005613748,0.158591513498207,0.10636387737506,1,30,45
0.766779674937247,1,0.149939879144466,0.248718507822608,0,0.268580621044401,0.0589703153483916,0.941619576625048,30,50
0.392405163367062,0.986984851374166,0,0.221883319998187,0.0062819426073753,0.232000859924272,0.0428313012814136,1,30,55
0,1,0.415720460314625,0.193104486508207,0.113758065121715,0.173355290183695,0.42935595311012,0.992856710232016,30,60
0.331460891852713,1,0.180767800378787,0.633512413756503,0,0.636184364407513,0.179396409771212,0.994385647034732,30,65
0,1,0.441039113778457,0.456746517972298,0.33407631682906,0.433675576320716,0.438936447364927,0.85746244399705,30,70
0.0249614480887024,1,0.206925232851325,0,0.00844298374164684,0.0234634554095543,0.276848522509941,0.745896784407331,30,75
0,1,0.0576418267377268,0.373467450104054,0.121349947680877,0.352734328042488,0.0959948363244922,0.855440710709844,30,80
0.365006328271555,0.315971330629004,0.987632979708971,0.953507502006862,0,0.936807090516109,1,0.272840015378843,30,85
1,0.541974993729868,0,0.64946219139663,0.799507885698741,0.64946219139663,1.68111924194904e-15,0.541974993729885,30,90
0.0414462765856903,0.844455827960112,0.264898393333289,0.0633619995095634,0,0.0639893304422284,0.133567866263828,1,35,-90
0.181891893153186,0.829812606616132,0,0.0861728331121915,0.257926807988212,0.17651963152752,0.0527661846046712,1,35,-85
0.426794822557366,1,0,0.370403186597868,0.0880992247745366,0.121615619560792,0.433726040512879,0.978952161344638,35,-80
0,1,0.400739244056965,0.345692944777599,0.0162003442643523,0.318902783436695,0.0773072531823781,0.492503588763406,35,-75
0.916477632093161,0.832835698757946,0.261109873456502,0.636948593773751,0,0.88598628061496,0.202151161186432,1,35,-70
0.305399662170981,1,0.722708561092303,0.294091358193993,0,0.226052291058331,0.663146116299885,0.847079104974045,35,-65
1,0.141080152371152,0.575055251458681,0.393509985518409,0.0862769402113242,0.376954745050348,0.54672888501294,0,35,-60
0,0.331880430720757,0.225336016292105,0.334029017344342,1,0.219671023439565,0.39110680610332,0.291385133495156,35,-55
0.127167212797359,1,0.109605273946505,0.633344736093887,0.0158850170486577,0.542795830520675,0,0.414804675381207,35,-50
0.234606308480631,0.909231803864133,1,0,0.805354019684116,2.22825026882715e-16,1,0.909231803864134,35,-45
1,0.654820680738067,0.843263686326719,0.650518959100419,0,0.695169155540037,0.845969708297646,0.408898514154647,35,-40
0.761252095903823,0.609260822391946,1,0.16620035931329,0.283903566424994,0,0.916111881745877,0.0399099082189653,35,-35
0.0940800122118533,0.565469668699227,0,0.9813748052463,0.193256714366745,1,0.0162923737660053,0.577667216172873,35,-30
0.629038104010914,0.305700625571209,0,0.70545400627204,1,0.807907424148553,0.0959267129042038,0.134179333973485,35,-25
0.0233090949043549,0.525848020769605,0.361870353416048,0,0.1552549225133,0.275730011431121,0.514440919592849,1,35,-20
0.0675019485139073,1,0.629199541733586,0,0.501799480066622,0.0635282396928565,0.163290051359258,0.723864076430102,35,-15
0.516786896546198,1,0.014385210486211,0.501698240363559,0,0.551057892012488,0.0256703609356817,0.755846055203493,35,-10
0.120857624021779,0.998646874059625,0.0349806006263139,0.0511271939940194,0.218677726726253,0,0.217849729950054,1,35,-5
0,0.887462854949016,0.30504113954599,0.0858407924967012,0.217973912415192,0.0924309002824597,0.168210274421645,1,35,0
0,1,0.288706291714984,0.267860573333587,0.130271695270545,0.28720062883914,0.29832575897729,0.893124108304776,35,5
0,0.995751597306839,0.124299028504803,0.263227130286278,0.479794552605215,0.260966649145663,0.122395690254298,1,35,10
0.924281672439439,0.931930004056813,0.315674008182709,0.140970888575202,0,0.133484679181326,0.306277453073829,1,35,15
0.539909898135708,0.787251392472858,0.418304234414987,1,0,0.942549574599441,0.514748034273212,0.90544158011488,35,20
0,0.199500841795255,0.378606854780718,0.531122379556297,1,0.548911493884903,0.338460552812412,0.504426242836546,35,25
0.42352386011609,0.340329843357138,0.830774179180837,1,0,0.983046833748098,0.853574672248621,0.331643528444675,35,30
0,0.999107630800583,0.249944750566962,1,0.260300072974824,0.985918192921574,0.360907266433115,0.650884248598888,35,35
0.889944406142683,1,0.275748510694346,0.273797539777748,0.381397987221669,0.286705881371921,0,0.758035707857966,35,40
0.907216920533242,0.789852070892056,0,0.790763789826517,0.199265473996013,0.64403280939221,0.140387147930371,1,35,45
0.112040706008259,0,0.406969034889232,0.301025155503996,0.249034135213838,0.268094123251282,0.605636134374291,1,35,50
1,0.207568189638753,0.0157083679522801,0.179587068305222,0.381112400910031,0.241426561200591,0,0.296400253061507,35,55
0.301017268843267,0.939414742750972,0,0.570480844638532,0.271058433234771,0.574820502774145,0.00648565493648533,1,35,60
1,0.54922262560873,0.0742059657342795,0.344773729022117,0.118836681464037,0.372911601628763,0,0.565294113389301,35,65
0.0535835660983254,0.973715349699336,0.34092379880919,0.0403016990523365,0,0.0781162570909819,0.255144725926856,1,35,70
0.123625229554419,0.972125605982212,0,0.108046594472422,0.0348872663392068,0.113004456587889,0.00882137329124961,1,35,75
0.288150304509593,0.994907528148631,0,0.376021792883217,0.0496597943689388,0.37448251636284,9.15470655674929e-05,1,35,80
0,0.929475086781714,0.290211910219054,0.191444412872126,0.341805150566357,0.150781290851479,0.281241009576521,1,35,85
0.26998668520503,0.792333971432232,0,0.41104750179987,0.122644853315212,0.411949604009249,0.20931488079933,1,35,90
0.297899622307498,0.961174335514306,0.0876607316845301,0.328809713761163,0,0.353935971244107,0.0910314283246116,1,40,-90
0.587816205867581,0.971518859580171,0.202336595937414,0.0920627656930588,0,0.175487502390017,0.223586387281352,1,40,-85
0.0191815029638689,1,0.0452969138510215,0.103967124722532,0.0255808463095148,0.079763404883115,0,0.786103124907353,40,-80
0.187224025095227,0.569588133844814,0.226573352693971,0.165796609530212,0.108595203428674,0,0.181261738986853,1,40,-75
0.257786564675662,1,0.298405306035445,0,0.233326140518918,0.226927939928165,0.195936525715765,0.820110613285233,40,-70
0.536147910314927,1,0.179962825522026,0.1676081616987,0.36888759887613,0.0412467756875286,0,0.817857485135292,40,-65
0.314986561926606,1,0.318958924532371,0.437913799828459,0,0.524133641321518,0.517068418653717,0.247775890721324,40,-60
0.318147625432642,0,0.478356186820322,0.989264716646412,0.199297921285157,1,0.417980102129534,0.291988975372995,40,-55
0.806059884529331,1,0.854367758417618,0.527698707241373,0,0.534309841505519,0.856274969452391,0.948868267829296,40,-50
0,0.900013220149579,0.645096206188229,0.813484983744118,1,0.813484983744118,0.645096206188229,0.90001322014958,40,-45
0,0.113824332572231,0.259970888697273,0.141391420228599,1,0.146983609650187,0.263708431659373,0.100951972519154,40,-40
0.792643988187958,0.271423357451689,0.576579576177414,0.252389467415756,0.857001994064037,0,0.228054833837411,1,40,-35
0.17531256105371,1,0.142895902130606,0.545172214133616,0,0.613016173931649,0.0934777739677773,0.650487401176439,40,-30
0.172641048279088,1,0.117407235920887,0,0.234230211059958,0.0187210361616931,0.405722197010222,0.599897976281024,40,-25
0.197557364520374,1,0.327488607900018,0.146194642503021,0.0522625020412017,0.122913178827486,0,0.654777062984914,40,-20
0.23701170452893,1,0.28907334315115,0.248884129852141,0,0.407617140602444,0.0589368863398213,0.921514555415721,40,-15
0.113606408298778,0.92625115742117,0.104722329963605,0,0.0382328640297655,0.0861856725668785,0.0428774258069846,1,40,-10
0.0950465688122277,0.971075281237562,0.220877305242902,0.0127924026021519,0.336059395263378,0,0.283962449775765,1,40,-5
0.32016243005235,0.966957922039077,0.0393680526885647,0.168831043952977,0,0.170507843716573,0.0585081954560209,1,40,0
0.221052509899238,0.999820456404441,0.0192434496448243,0.136863228339822,0.311066253965962,0.121987735263195,0,1,40,5
0.477668728182942,0.844617509859338,0.123664332600394,0.167674842515169,0,0.0521558071878823,0.210792134249586,1,40,10
0.224516432051315,1,0,0.241245981127619,0.159639178261609,0.20773119409331,0.13421958717649,0.970221411122637,40,15
0.0887714861837454,1,0.199410791997737,0.142725167246522,0.0141124919340547,0.0269110331385477,0,0.802763403138008,40,20
0.455323726379338,1,0,0.272029101203565,0.578643958606836,0.248592219904355,0.093260126771738,0.199895022698323,40,25
0.169343390713611,0.16356742038108,0,0.50057218306179,0.674984002287593,0.530032399814359,0.122461159139416,1,40,30
0,0.59373528321738,0.598730686567663,0.720474612820132,1,0.679927606236652,0.467432381007141,0.174529413359134,40,35
0.234864511817354,0.677262041451878,1,0.952247682834846,0,0.965441294839103,0.974495098383746,0.593137446709866,40,40
1,0,0.693016421181444,0.825274686620884,0.429925460077211,0.784678129328597,0.680280929007637,0.344808466123843,40,45
0,0.861450486335335,0.852432462607234,0.456931438890228,1,0.434773969558035,0.803727640935377,0.986519607159004,40,50
0.220939654989146,0,0.166167024581156,0.237637351798504,1,0.235974911031642,0.235741178145983,0.279596156056001,40,55
0.187297531047383,0.202247431809742,0.335724883366495,0.983697546627248,0,0.851937266766649,0.265792420021892,1,40,60
0.151701671137035,1,0.185816538979997,0.9258401703235,0.0104347826533243,0.70209655973648,0,0.877763103366769,40,65
0.299021360822783,1,0.0234184683017435,0,0.117399044910602,0.0204267916709013,0.334784179501856,0.759764745736013,40,70
0.12103700438263,1,0,0.102047587460666,0.0701961252073597,0.124656435223785,0.133068098460151,0.949897931147187,40,75
0.128185072633486,1,0.156542023726768,0.0774966366354022,0,0.0941033905778963,0.0394453210441425,0.960838379470123,40,80
0.186911082524292,0.990490918955061,0.347289930087067,0.0368555216935782,0.115823421816612,0,0.345991648022146,1,40,85
0.116200008691344,1,0,0.0746437754775777,0.0542097245028176,0.0456932301846852,0.0254941765474679,0.976530295237558,40,90
0.0993619860522538,0.973335208883616,0.182338250798028,0,0.00813782546807645,0.00382259614952874,0.160697263994551,1,45,-90
0.155976791943109,0.98678829948274,0.235889585724724,0.0219619168407865,0,0.0548137934345391,0.26073108396775,1,45,-85
0,1,0.0155996927329579,0.123015148478117,0.00552778214725781,0.0585017408493039,0.0138017267341377,0.892292094987306,45,-80
0.419620002211332,0.9685795352837,0.278738048129202,0,0.163382400539871,0.0981947902717337,0.0228375930117763,1,45,-75
0.170350757026681,1,0,0.137875334125114,0.0741483972172389,0.0210640223412101,0.232141358409182,0.86575004609517,45,-70
0.24455193891766,0.927954118443497,0.180037259055476,0.419144308352753,0,0.164986229306927,0.497348453279827,1,45,-65
0.113726069327551,1,0.0337658692259275,0.322861681801226,0,0.234354714569982,0.0318153007598899,0.610306373006828,45,-60
0.382592523795757,0.00892442261345027,0,0.0505917638325054,0.165638126956977,0.148610968800426,0.205038238967993,1,45,-55
0.215548468709633,0.100195003518136,0.164522078170806,0.999362855835868,0.200359230769624,1,0.180827218506135,0,45,-50
0.681140145008488,2.79722214173703e-16,1,0.728471173275956,0.124222821445094,0.728471173275956,1,0,45,-45
0.715498058841818,0.254153733085931,0.505737880812518,0.0252828268578764,1,0,0.510111790859488,0.257641122087902,45,-40
0.35977690434626,0.739865299735613,0.343682490903741,0,0.901790053983945,0.0130983676777251,0.501786734542083,1,45,-35
0.102151415455234,0.44489456870397,0.337159516576337,0,0.24107672922842,0.138769061028414,0.46996168283412,1,45,-30
0.0862840852340908,0.428292800130386,0.112337670987999,0.171710028193791,0.0639788368545891,0.211871198617005,0,1,45,-25
0.281798897329234,1,0.23159808639814,0,0.212214190586946,0.102742409939077,0.0918868957895025,0.63701910020035,45,-20
0.213423602817929,0.720145127416708,0.157142056375628,0.116820612825015,0.0727166855541888,0,0.290350018136261,1,45,-15
0.205955991234101,1,0.0849996112106902,0.117148456408204,0,0.16094518206262,0.150653525922109,0.933519509311877,45,-10
0.224969685018087,1,0.1665830857511,0.189383366385507,0,0.191408449702746,0.207769446881302,0.980180505428387,45,-5
0,1,0.171017682672719,0.185825279678992,0.0832341338537554,0.134269861139254,0.155480966881991,0.952559906610831,45,0
0.290714345623712,1,0.121672863569661,0.0714714503998786,0,0.13310533627175,0.0110474353316063,0.915308374629144,45,5
0.194434730372984,0.753167724231782,0,0.117536560964092,0.161438493023541,0.0831729978034237,0.115751569474705,1,45,10
0.144847360120565,0.883674154405912,0.342217046190207,0.060593948689623,0.237326161472499,0,0.402965744171315,1,45,15
0.422224153620185,1,0.231255797372367,0.144022383161396,0.0487725706254149,0.354773632376145,0,0.869535697268455,45,20
0.0900350275279228,1,0.0529084804453168,0.0882153352181231,0,0.000528330177025811,0.269516785828356,0.472324181327305,45,25
0,0.445732450385413,0.464346210824726,0.168601868900032,1,0.226104703441905,0.174834493855254,0.696213582593558,45,30
0.383002423121425,0.985661847603259,0.567636652795308,0.0822045078290648,0,0.168074383694621,0.188981504221506,1,45,35
1,0.208493617581014,0.151943041478029,0,0.571003511926926,0.0210573502175879,0.108262282547026,0.194484006133603,45,40
0,0.802838514734483,1,0.185456674944856,0.22605101698189,0.185456674944856,1,0.802838514734484,45,45
0.483526433826871,0.433421523055147,0.910860162839161,0.454952902122616,0,0.459642185629605,1,0.825129847563429,45,50
0.185632476021873,0.720704459836349,0.293653835227178,0.303491865867178,0,0.196812613530044,0.0587156546025489,1,45,55
0.18422306771673,1,0.251820026635141,0,0.349101886856303,0.251213814482659,0.506000574302013,0.691877194553107,45,60
0.197065529491579,0.723168857531194,0.27682052369081,0.634285481189416,0.319837856068379,0.507715984670699,0,1,45,65
0.105106237350377,0.959680432089648,0.142715239705059,0.246788402355277,0,0.0419093469211308,0.171261425901975,1,45,70
0.157525806602059,1,0.231789233477713,0,0.126109708185963,0.0720191070491861,0.198252293537384,0.919368778875421,45,75
0.198220158168361,1,0.191415970432763,0.0753017809521067,0.17420918217981,0,0.292733141316818,0.950944796305756,45,80
0.126677263693093,1,0.112944102798967,0,0.180777638603503,0.108220049855547,0.159677372034851,0.979904004806929,45,85
0.525444295230147,1,0.120117350050283,0.421276140337579,0,0.413923378587476,0.0302420832110881,0.957831525820297,45,90
0.128093893108761,1,0.303739169438336,0.0362710406158123,0,0.0769354715374711,0.240016427362577,0.923100422081363,50,-90
0.0555809656371907,0.968123683382353,0.274306330999936,0.224465728319366,0,0.22656238873065,0.258461726103562,1,50,-85
0.075985524878011,1,0.0307961832298273,0.112822516502201,0.026969207621511,0.0455187592631846,0,0.982013350237422,50,-80
0.338219766081438,1,0.0585328105405134,0.088235678445981,0.219776800486179,0.254728671196985,0,0.992623783936985,50,-75
0.0382635699384386,0.93247432663833,0,0.162973138672942,0.299835634625728,0.11724595229789,0.0306023429834391,1,50,-70
0.2773454893173,0.527582927272477,0.350699683012344,0,0.412513966893625,0.15089759806272,0.290002780933517,1,50,-65
0.0943803878887009,0.880594662100214,0.165835514606948,0.111279433321338,0.24939913680236,0,0.122445216487612,1,50,-60
0.2595024455237,0.863283746674044,0.110859871261845,0.296640049863764,0.211423686875154,0.279792473717668,0,1,50,-55
0.909605914985926,0.971044359511916,0.998378041571466,0.774706913460927,0,0.785088237384987,1,0.899745296287679,50,-50
0.578759801702787,0.184441344219561,1,0,0.448214790150463,1.27955852731165e-15,1,0.184441344219561,50,-45
0.547640228186134,1,0.675114487452807,0.341049080219275,0,0.334107604763813,0.661421313247039,0.989678415434206,50,-40
0.348962778822273,0.692478211867398,0.245232572883406,0.0928833911217988,1,0.0118928093603316,0.0515847271293149,0,50,-35
0.273396530480959,0.975493328930424,0.0725613865557905,0.0566459975532421,0.160526615016167,0,0.103716402242255,1,50,-30
0.330433217750308,0.998478968463308,0.209156882445957,0.00861120583595498,0.0146569269405021,0,0.394484034755453,1,50,-25
0.183594491476273,0.969079044292614,0.23115387017938,0.144207750421307,0.36247617911931,0,0.293373975248223,1,50,-20
0.638265524938281,0.878092589895998,0.0230124359703007,0.0719403109158053,0,0.0305426671400677,0.0659293477877942,1,50,-15
0.257079978479482,1,0.287646015932902,0.0634074003628317,0,0.0595422824181394,0.274121018230123,0.942811018361329,50,-10
0,1,0.175871963745776,0.154941222437625,0.0859922566948055,0.148281927964517,0.158835288448248,0.971358611462481,50,-5
0.283304954292281,0.873390402555393,0.00197228865248091,0.0235799071712918,0.194646389513044,0,0.052500726791542,1,50,0
0.22763984373432,1,0.171680010576772,0.0423129438039412,0.0176118407340187,0,0.203336818711719,0.87255069273298,50,5
0.18064204853705,0.855711285963148,0.18728970181711,0.0884703938529667,0.117476100755068,0,0.058440153057135,1,50,10
0.203985767045251,1,0.253395611168813,0.22653946835103,0.0576540022665145,0,0.264017115065263,0.9506621803405,50,15
0.223925582928998,0.874397703908639,0.373203467810667,0.156123993645445,0.0693206931329071,0.291676859653145,0,1,50,20
0.243099313533673,1,0.126553793487147,0.0353473272991636,0,0.205134379468663,0.225434257435162,0.780280717986007,50,25
0.235698668397039,1,0.131087501924541,0.176459415948928,0.0603769478376368,0.0652157442564799,0.232725666559826,0,50,30
0.405046096739246,0.211390840172572,0.169928774826167,0.897418224054651,0,1,0.126922857538576,0.791338757334577,50,35
0.204002035205283,0.183299668652876,0.982984076973322,0,0.0366098065531829,0.0154802913371759,1,0.137603278015897,50,40
1,0.0170534137886583,0.157935947441492,0,0.740152197276613,0.0165878612080187,0.149771750206605,0.258113356703658,50,45
0,0.4196715801649,0.632195574054697,1,0.688718952464836,0.988945625540991,0.642202792235813,0.397730838244022,50,50
0,0.23079449546755,0.596257804541209,1,0.0178434266889331,0.93905546268503,0.443528674434096,0.344857706427034,50,55
1,0.82872393961098,0.290374681382746,0.3122199867425,0.0892117614619761,0.362251543936581,0,0.708011212072468,50,60
0.193489292828701,1,0.225865458671206,0,0.421724853805708,0.14260733006951,0.21820086263747,0.541896236535873,50,65
0.312051796294234,1,0.127460826487644,0.233338205802997,0.273522303269964,0,0.327353984299543,0.911548038236319,50,70
0.401109090512556,1,0,0.247219893995315,0.09481654157314,0.140161469082883,0.178880182664168,0.778471483198973,50,75
0.221130410910552,1,0.285905471845195,0,0.0967551962398326,0.182719646774111,0.26468103172724,0.77594159368687,50,80
0.234286111128245,1,0.177592242852838,0,0.0616003319640984,0.0973452475892056,0.175190601692553,0.979829377396029,50,85
0.0702312576739801,1,0.155666105953367,0.00924927700704448,0,0.0934732690887144,0.236783261800986,0.986111990550906,50,90
0.0873568228382969,0.802718770175155,0.106355006224335,0.00560177255102462,0.0312110963139277,0,0.256609968609279,1,55,-90
0.347544482443231,1,0.10187093293779,0,0.0772962622224349,0.101198297492294,0.0776197109461924,0.955833703928918,55,-85
0.0979251729674648,0.999675861080536,0.175869726571689,0,0.118392505262854,0.000731103229165055,0.177811859376695,1,55,-80
0.247766217268307,0.942494881396861,0.208954424814902,0.303899878063853,0,0.332947358081373,0.141256740087095,1,55,-75
0,0.666160914891029,0.0543654530329045,0.339773073606167,0.257526960319253,0.260311294964484,0.361699740729816,1,55,-70
0.0484513802035132,0.577204723803646,0.101090979168153,0,0.536293000467428,0.136628848522225,0.0936076038461561,1,55,-65
0.556892687144691,0.456892434072366,0.0241716341296438,0.21575667852036,0.540344196148316,0,0.146387935137631,1,55,-60
0.637385659591166,0,0.0311286997468043,1,0.631836912715497,0.943542194359576,0.223577014797879,0.118805863411354,55,-55
0.210356313719228,0.478700974350829,0.0591900701884094,0.29405112609684,0.411955975758125,0.239435003856811,0,1,55,-50
1,0.544949183459696,0,0.635289377285897,0.384066278652998,0.635289377285897,1.37977496153495e-16,0.544949183459695,55,-45
1,0.229158576647201,0.711678993642777,0.432906563479941,0.38111563897751,0.432213832492645,0.636614536897024,0,55,-40
0.83253078700431,0,0.685892755033694,0.897917876451206,1,0.979372592692826,0.801055808829354,0.52668818109193,55,-35
1,0.899464595082427,0,0.626560031383357,0.153439340490228,0.436514448595018,0.278907654936427,0.508113583931461,55,-30
0.27295982650074,1,0.322412957232387,0.289721438556307,0.474749905916581,0.16098910806406,0,0.807125857013043,55,-25
0.0236039924526692,1,0.0488005957427706,0,0.381595595560291,0.179061408485499,0.0731288838814205,0.94176856885946,55,-20
0.370290798087139,1,0.193028243501986,0,0.10332428650911,0.064263484218216,0.0600043945142131,0.858129275812036,55,-15
0.0901418316881741,0.996539075587929,0.102644033917378,0,0.0563288158811316,0.00240622622696666,0.106254106222126,1,55,-10
0.442058076786403,1,0.14431269508775,0.105393740512804,0,0.112701400685534,0.216929348243561,0.942416526733273,55,-5
0.255947660570983,0.734240586758465,0.124309212807809,0.164240766260057,0.168453538172607,0,0.0120822418015594,1,55,0
0.182007330235447,1,0.347016625099898,0.130659679245684,0.126153520876542,0.0436383350512665,0,0.73830537063092,55,5
0.180934710031104,1,0,0.25632069061504,0.055723946956289,0.109517643864593,0.261244777052252,0.601685781503195,55,10
0.172324126610594,0.836115478170951,0.185746686069682,0,0.0105236908038972,0.0650575890190853,0.0474825431345184,1,55,15
0.197500861022936,1,0.170994223408826,0.325016249480841,0,0.0331331826530187,0.152109742199525,0.793610502647646,55,20
0.53328308784125,1,0.230022498033249,0,0.330823679158813,0.253809429982865,0.103699402604564,0.960870158935873,55,25
0.776387447581751,0.516336695787557,0.222578301420417,0.188528715451967,0.722882185624885,0,0.237905702605915,1,55,30
0.328764584010071,0.497418808667379,1,0.225126632271148,0,0.293376054899724,0.901046659196673,0.139509042455289,55,35
0.737324162396802,1,0.39619492431021,0.391393916519412,0,0.415191105150202,0.290127438169858,0.266670579794329,55,40
0,0.450542287991312,0.143331087584056,0.418227737748352,1,0.427634162057251,0.244283956227121,0.13341763144291,55,45
0,0.854617710504719,0.19665781263342,0.942809269670859,0.928021988548494,1,0.241278111773017,0.814696336420448,55,50
0.154831838823348,0.661720688866649,0.631587844286222,0.354918654831432,0,0.284859779622586,0.614584286507312,1,55,55
0.140419667670123,1,0.404200411614648,0.0774419409998769,0,0.0608762022736289,0.226482523035525,0.585849087219906,55,60
0.235922698034758,0.536136853314762,0.285210588371508,0.671811616825345,0.386345131126007,0.455503639901166,0,1,55,65
0.306351432643056,1,0.0592973762210688,0.305058291864565,0,0.175336635997355,0.116378377645216,0.928817482128771,55,70
0.344927024705809,1,0.120698494496221,0.206580072446519,0.0553548166319271,0,0.11909191664434,0.944925823024953,55,75
0.38883047580018,0.694844212547648,0.0144452276734192,0.0560737208753208,0.110043435070708,0,0.132841936280104,1,55,80
0.375153655362544,0.984882121721824,0.234808671503958,0.0392769526885692,0.1800529832153,0.136565600043604,0,1,55,85
0.181534665955702,0.967565220004516,0.035681604528215,0.212139816023644,0,0.0338255885591883,0.106525405163375,1,55,90
0.0953415634042051,1,0.330762457436287,0.276534756440287,0.0165785149817735,0.239419507744322,0,0.949766777433176,60,-90
0.381558819396401,0.974614528298386,0.20783857083355,0.22961325174298,0,0.14285889850845,0.236954234693406,1,60,-85
0.148523946886609,1,0,0.780175782562442,0.450422630361598,0.757122430758636,0.058907999123916,0.999563160452119,60,-80
0.264358286210937,0.912121804426909,0.297749141551475,0.15802790842825,0,0.121940793319056,0.30744855277201,1,60,-75
0.727815709716314,1,0.256597179966643,0.036489894086994,0.171077898758906,0,0.384234406164914,0.812955625317068,60,-70
0.207901340570419,1,0.249434720251605,0.547429205740897,0.0725246844253686,0.549319559755237,0,0.61506005281723,60,-65
0.924229055349599,0.355180684728614,0.186269206962108,0.134141677051099,0,0.29371401180814,0.16114793274212,1,60,-60
